move,player,x,killed_now,top_live
122624,S,848557,0,8298
122688,S,848909,0,8234
122752,S,849347,0,8170
122816,S,849833,0,8106
122880,S,850229,0,8042
122944,S,850673,0,7978
123008,S,851171,0,7914
123072,S,851549,0,7850
123136,S,852011,0,7786
123200,S,852457,0,7722
123264,S,852871,0,7658
123328,S,853387,0,7594
123392,S,853837,0,7530
123456,S,854299,0,7466
123520,S,854729,0,7402
123584,S,855221,0,7338
123648,S,855671,0,7274
123712,S,856073,0,7210
123776,S,856469,0,7146
123840,S,856897,0,7082
123904,S,857287,0,7018
123968,S,857723,0,6954
124032,S,858161,0,6890
124096,S,858673,0,6826
124160,S,859057,0,6762
124224,S,859561,0,6698
124288,S,859981,0,6634
124352,S,860393,0,6570
124416,S,860819,0,6506
124480,S,861191,0,6442
124544,S,861719,0,6378
124608,S,862117,0,6314
124672,S,862423,0,6250
124736,S,862879,0,6186
124800,S,863377,0,6122
124864,S,863887,0,6058
124928,S,864223,0,5994
124992,S,864641,0,5930
125056,S,865091,0,5866
125120,S,865499,0,5802
125184,S,865871,0,5738
125248,S,866329,0,5674
125312,S,866849,0,5610
125376,S,867257,0,5546
125440,S,867623,0,5482
125504,S,868081,0,5418
125568,S,868489,0,5354
125632,S,868891,0,5290
125696,S,869303,0,5226
125760,S,869753,0,5162
125824,S,870161,0,5098
125888,S,870589,0,5034
125952,S,870983,0,4970
126016,S,871589,0,4906
126080,S,872057,0,4842
126144,S,872393,0,4778
126208,S,872843,0,4714
126272,S,873403,0,4650
126336,S,873781,0,4586
126400,S,874331,0,4522
126464,S,874729,0,4458
126528,S,875213,0,4394
126592,S,875543,0,4330
126656,S,875947,0,4266
126720,S,876311,0,4202
126784,S,876769,0,4138
126848,S,877267,0,4074
126912,S,877771,0,4010
126976,S,878159,0,3946
127040,S,878621,0,3882
127104,S,879001,0,3818
127168,S,879413,0,3754
127232,S,879839,0,3690
127296,S,880249,0,3626
127360,S,880687,0,3562
127424,S,881071,0,3498
127488,S,881473,0,3434
127552,S,882017,0,3370
127616,S,882449,0,3306
127680,S,882907,0,3242
127744,S,883327,0,3178
127808,S,883733,0,3114
127872,S,884227,0,3050
127936,S,884651,0,2986
128000,S,885161,0,2922
128064,S,885553,0,2858
128128,S,885971,0,2794
128192,S,886421,0,2730
128256,S,886807,0,2666
128320,S,887269,0,2602
128384,S,887681,0,2538
128448,S,888143,0,2474
128512,S,888541,0,2410
128576,S,888983,0,2346
128640,S,889391,0,2282
128704,S,889909,0,2218
128768,S,890419,0,2154
128832,S,890881,0,2090
128896,S,891329,0,2026
128960,S,891677,0,1962
129024,S,892091,0,1898
129088,S,892547,0,1834
129152,S,893003,0,1770
129216,S,893383,0,1706
129280,S,893897,0,1642
129344,S,894259,0,1578
129408,S,894709,0,1514
129472,S,895189,0,1450
129536,S,895613,0,1386
129600,S,895957,0,1322
129664,S,896479,0,1258
129728,S,896963,0,1194
129792,S,897373,0,1130
129856,S,897781,0,1066
129920,S,898223,0,1002
129984,S,898621,0,938
130048,S,899159,0,874
130112,S,899687,0,810
130176,S,900143,0,746
130240,S,115648,7,381
130304,S,112128,3,297
130368,S,230680,2,240
130432,S,167424,2,206
130496,S,255808,2,142
130560,S,295680,1,108
130624,S,457024,1,73
130688,S,349624,1,9
