move,player,x,killed_now,top_live
689728,S,6549223,0,110578
689792,S,6549797,0,110514
689856,S,6550213,0,110450
689920,S,6550847,0,110386
689984,S,6551429,0,110322
690048,S,6552001,0,110258
690112,S,6552391,0,110194
690176,S,6552863,0,110130
690240,S,6553361,0,110066
690304,S,6553979,0,110002
690368,S,6554521,0,109938
690432,S,6554909,0,109874
690496,S,6555407,0,109810
690560,S,6555929,0,109746
690624,S,6556519,0,109682
690688,S,6557059,0,109618
690752,S,6557533,0,109554
690816,S,6558077,0,109490
690880,S,6558511,0,109426
690944,S,6558983,0,109362
691008,S,6559489,0,109298
691072,S,6559859,0,109234
691136,S,6560371,0,109170
691200,S,6560797,0,109106
691264,S,6561197,0,109042
691328,S,6561679,0,108978
691392,S,6562139,0,108914
691456,S,6562679,0,108850
691520,S,6563203,0,108786
691584,S,6563743,0,108722
691648,S,6564247,0,108658
691712,S,6564809,0,108594
691776,S,6565381,0,108530
691840,S,6565903,0,108466
691904,S,6566363,0,108402
691968,S,6566869,0,108338
692032,S,6567307,0,108274
692096,S,6567887,0,108210
692160,S,6568417,0,108146
692224,S,6568811,0,108082
692288,S,6569347,0,108018
692352,S,6569951,0,107954
692416,S,6570413,0,107890
692480,S,6570881,0,107826
692544,S,6571277,0,107762
692608,S,6571867,0,107698
692672,S,6572393,0,107634
692736,S,6572887,0,107570
692800,S,6573493,0,107506
692864,S,6573887,0,107442
692928,S,6574433,0,107378
692992,S,6574921,0,107314
693056,S,6575411,0,107250
693120,S,6575879,0,107186
693184,S,6576313,0,107122
693248,S,6576763,0,107058
693312,S,6577399,0,106994
693376,S,6577799,0,106930
693440,S,6578311,0,106866
693504,S,6578857,0,106802
693568,S,6579407,0,106738
693632,S,6579929,0,106674
693696,S,6580471,0,106610
693760,S,6580901,0,106546
693824,S,6581321,0,106482
693888,S,6581843,0,106418
693952,S,6582223,0,106354
694016,S,6582727,0,106290
694080,S,6583141,0,106226
694144,S,6583637,0,106162
694208,S,6584033,0,106098
694272,S,6584579,0,106034
694336,S,6585031,0,105970
694400,S,6585539,0,105906
694464,S,6586087,0,105842
694528,S,6586561,0,105778
694592,S,6587047,0,105714
694656,S,6587489,0,105650
694720,S,6588067,0,105586
694784,S,6588613,0,105522
694848,S,6589111,0,105458
694912,S,6589547,0,105394
694976,S,6590119,0,105330
695040,S,6590711,0,105266
695104,S,6591367,0,105202
695168,S,6591743,0,105138
695232,S,6592249,0,105074
695296,S,6592757,0,105010
695360,S,6593299,0,104946
695424,S,6593747,0,104882
695488,S,6594239,0,104818
695552,S,6594733,0,104754
695616,S,6595229,0,104690
695680,S,6595781,0,104626
695744,S,6596389,0,104562
695808,S,6596869,0,104498
695872,S,6597271,0,104434
695936,S,6597893,0,104370
696000,S,6598343,0,104306
696064,S,6598807,0,104242
696128,S,6599287,0,104178
696192,S,6599759,0,104114
696256,S,6600229,0,104050
696320,S,6600761,0,103986
696384,S,6601279,0,103922
696448,S,6601789,0,103858
696512,S,6602257,0,103794
696576,S,6602707,0,103730
696640,S,6603299,0,103666
696704,S,6603761,0,103602
696768,S,6604291,0,103538
696832,S,6604771,0,103474
696896,S,6605297,0,103410
696960,S,6605717,0,103346
697024,S,6606157,0,103282
697088,S,6606631,0,103218
697152,S,6607163,0,103154
697216,S,6607717,0,103090
697280,S,6608209,0,103026
697344,S,6608737,0,102962
697408,S,6609221,0,102898
697472,S,6609689,0,102834
697536,S,6610189,0,102770
697600,S,6610619,0,102706
697664,S,6611149,0,102642
697728,S,6611629,0,102578
697792,S,6612187,0,102514
697856,S,6612659,0,102450
697920,S,6613069,0,102386
697984,S,6613507,0,102322
698048,S,6614119,0,102258
698112,S,6614533,0,102194
698176,S,6615047,0,102130
698240,S,6615523,0,102066
698304,S,6615979,0,102002
698368,S,6616483,0,101938
698432,S,6616871,0,101874
698496,S,6617473,0,101810
698560,S,6617939,0,101746
698624,S,6618413,0,101682
698688,S,6618851,0,101618
698752,S,6619303,0,101554
698816,S,6619871,0,101490
698880,S,6620407,0,101426
698944,S,6620947,0,101362
699008,S,6621463,0,101298
699072,S,6622037,0,101234
699136,S,6622631,0,101170
699200,S,6623117,0,101106
699264,S,6623707,0,101042
699328,S,6624259,0,100978
699392,S,6624757,0,100914
699456,S,6625237,0,100850
699520,S,6625687,0,100786
699584,S,6626303,0,100722
699648,S,6626729,0,100658
699712,S,6627253,0,100594
699776,S,6627757,0,100530
699840,S,6628261,0,100466
699904,S,6628711,0,100402
699968,S,6629279,0,100338
700032,S,6629731,0,100274
700096,S,6630229,0,100210
700160,S,6630749,0,100146
700224,S,6631237,0,100082
700288,S,6631763,0,100018
700352,S,6632299,0,99954
700416,S,6632819,0,99890
700480,S,6633391,0,99826
700544,S,6633889,0,99762
700608,S,6634451,0,99698
700672,S,6634921,0,99634
700736,S,6635521,0,99570
700800,S,6635927,0,99506
700864,S,6636559,0,99442
700928,S,6637091,0,99378
700992,S,6637571,0,99314
701056,S,6637979,0,99250
701120,S,6638491,0,99186
701184,S,6639067,0,99122
701248,S,6639601,0,99058
701312,S,6640079,0,98994
701376,S,6640499,0,98930
701440,S,6640979,0,98866
701504,S,6641473,0,98802
701568,S,6641867,0,98738
701632,S,6642371,0,98674
701696,S,6642917,0,98610
701760,S,6643411,0,98546
701824,S,6643909,0,98482
701888,S,6644413,0,98418
701952,S,6644983,0,98354
702016,S,6645491,0,98290
702080,S,6645917,0,98226
702144,S,6646429,0,98162
702208,S,6646957,0,98098
702272,S,6647393,0,98034
702336,S,6647909,0,97970
702400,S,6648407,0,97906
702464,S,6648997,0,97842
702528,S,6649547,0,97778
702592,S,6650099,0,97714
702656,S,6650687,0,97650
702720,S,6651187,0,97586
702784,S,6651679,0,97522
702848,S,6652187,0,97458
702912,S,6652697,0,97394
702976,S,6653099,0,97330
703040,S,6653761,0,97266
703104,S,6654211,0,97202
703168,S,6654761,0,97138
703232,S,6655237,0,97074
703296,S,6655667,0,97010
703360,S,6656261,0,96946
703424,S,6656779,0,96882
703488,S,6657263,0,96818
703552,S,6657779,0,96754
703616,S,6658321,0,96690
703680,S,6658961,0,96626
703744,S,6659417,0,96562
703808,S,6660023,0,96498
703872,S,6660427,0,96434
703936,S,6660967,0,96370
704000,S,6661429,0,96306
704064,S,6661933,0,96242
704128,S,6662399,0,96178
704192,S,6662897,0,96114
704256,S,6663431,0,96050
704320,S,6663907,0,95986
704384,S,6664481,0,95922
704448,S,6664937,0,95858
704512,S,6665369,0,95794
704576,S,6665909,0,95730
704640,S,6666467,0,95666
704704,S,6667019,0,95602
704768,S,6667439,0,95538
704832,S,6667933,0,95474
704896,S,6668447,0,95410
704960,S,6668911,0,95346
705024,S,6669409,0,95282
705088,S,6669889,0,95218
705152,S,6670423,0,95154
705216,S,6671003,0,95090
705280,S,6671513,0,95026
705344,S,6671957,0,94962
705408,S,6672529,0,94898
705472,S,6673021,0,94834
705536,S,6673517,0,94770
705600,S,6673991,0,94706
705664,S,6674407,0,94642
705728,S,6674903,0,94578
705792,S,6675397,0,94514
705856,S,6675931,0,94450
705920,S,6676457,0,94386
705984,S,6677017,0,94322
706048,S,6677477,0,94258
706112,S,6677969,0,94194
706176,S,6678577,0,94130
706240,S,6679097,0,94066
706304,S,6679523,0,94002
706368,S,6680033,0,93938
706432,S,6680549,0,93874
706496,S,6681133,0,93810
706560,S,6681637,0,93746
706624,S,6682063,0,93682
706688,S,6682583,0,93618
706752,S,6683177,0,93554
706816,S,6683689,0,93490
706880,S,6684151,0,93426
706944,S,6684707,0,93362
707008,S,6685351,0,93298
707072,S,6685759,0,93234
707136,S,6686279,0,93170
707200,S,6686777,0,93106
707264,S,6687367,0,93042
707328,S,6687869,0,92978
707392,S,6688411,0,92914
707456,S,6688859,0,92850
707520,S,6689363,0,92786
707584,S,6689821,0,92722
707648,S,6690373,0,92658
707712,S,6690923,0,92594
707776,S,6691331,0,92530
707840,S,6691801,0,92466
707904,S,6692281,0,92402
707968,S,6692723,0,92338
708032,S,6693331,0,92274
708096,S,6693697,0,92210
708160,S,6694249,0,92146
708224,S,6694829,0,92082
708288,S,6695333,0,92018
708352,S,6695747,0,91954
708416,S,6696293,0,91890
708480,S,6696787,0,91826
708544,S,6697297,0,91762
708608,S,6697667,0,91698
708672,S,6698231,0,91634
708736,S,6698689,0,91570
708800,S,6699227,0,91506
708864,S,6699793,0,91442
708928,S,6700249,0,91378
708992,S,6700739,0,91314
709056,S,6701263,0,91250
709120,S,6701749,0,91186
709184,S,6702209,0,91122
709248,S,6702713,0,91058
709312,S,6703159,0,90994
709376,S,6703709,0,90930
709440,S,6704213,0,90866
709504,S,6704791,0,90802
709568,S,6705247,0,90738
709632,S,6705773,0,90674
709696,S,6706223,0,90610
709760,S,6706613,0,90546
709824,S,6707143,0,90482
709888,S,6707581,0,90418
709952,S,6708071,0,90354
710016,S,6708631,0,90290
710080,S,6709009,0,90226
710144,S,6709541,0,90162
710208,S,6709979,0,90098
710272,S,6710521,0,90034
710336,S,6711031,0,89970
710400,S,6711473,0,89906
710464,S,6711977,0,89842
710528,S,6712487,0,89778
710592,S,6713059,0,89714
710656,S,6713579,0,89650
710720,S,6714041,0,89586
710784,S,6714511,0,89522
710848,S,6714989,0,89458
710912,S,6715367,0,89394
710976,S,6715897,0,89330
711040,S,6716393,0,89266
711104,S,6716923,0,89202
711168,S,6717407,0,89138
711232,S,6717877,0,89074
711296,S,6718447,0,89010
711360,S,6718963,0,88946
711424,S,6719509,0,88882
711488,S,6720157,0,88818
711552,S,6720601,0,88754
711616,S,6721123,0,88690
711680,S,6721483,0,88626
711744,S,6721943,0,88562
711808,S,6722477,0,88498
711872,S,6722861,0,88434
711936,S,6723371,0,88370
712000,S,6723881,0,88306
712064,S,6724387,0,88242
712128,S,6724903,0,88178
712192,S,6725317,0,88114
712256,S,6725839,0,88050
712320,S,6726367,0,87986
712384,S,6726953,0,87922
712448,S,6727429,0,87858
712512,S,6727849,0,87794
712576,S,6728347,0,87730
712640,S,6728963,0,87666
712704,S,6729473,0,87602
712768,S,6729991,0,87538
712832,S,6730483,0,87474
712896,S,6730993,0,87410
712960,S,6731489,0,87346
713024,S,6731993,0,87282
713088,S,6732529,0,87218
713152,S,6732949,0,87154
713216,S,6733379,0,87090
713280,S,6733927,0,87026
713344,S,6734447,0,86962
713408,S,6734951,0,86898
713472,S,6735433,0,86834
713536,S,6735919,0,86770
713600,S,6736441,0,86706
713664,S,6736927,0,86642
713728,S,6737417,0,86578
713792,S,6737893,0,86514
713856,S,6738427,0,86450
713920,S,6738973,0,86386
713984,S,6739487,0,86322
714048,S,6740089,0,86258
714112,S,6740647,0,86194
714176,S,6741089,0,86130
714240,S,6741569,0,86066
714304,S,6742117,0,86002
714368,S,6742699,0,85938
714432,S,6743257,0,85874
714496,S,6743729,0,85810
714560,S,6744229,0,85746
714624,S,6744611,0,85682
714688,S,6745159,0,85618
714752,S,6745621,0,85554
714816,S,6746101,0,85490
714880,S,6746609,0,85426
714944,S,6747049,0,85362
715008,S,6747557,0,85298
715072,S,6748009,0,85234
715136,S,6748459,0,85170
715200,S,6749033,0,85106
715264,S,6749447,0,85042
715328,S,6750067,0,84978
715392,S,6750617,0,84914
715456,S,6751037,0,84850
715520,S,6751553,0,84786
715584,S,6751991,0,84722
715648,S,6752399,0,84658
715712,S,6753031,0,84594
715776,S,6753583,0,84530
715840,S,6754051,0,84466
715904,S,6754537,0,84402
715968,S,6755029,0,84338
716032,S,6755407,0,84274
716096,S,6755981,0,84210
716160,S,6756469,0,84146
716224,S,6756901,0,84082
716288,S,6757451,0,84018
716352,S,6757937,0,83954
716416,S,6758369,0,83890
716480,S,6758881,0,83826
716544,S,6759317,0,83762
716608,S,6759713,0,83698
716672,S,6760177,0,83634
716736,S,6760703,0,83570
716800,S,6761219,0,83506
716864,S,6761819,0,83442
716928,S,6762367,0,83378
716992,S,6762949,0,83314
717056,S,6763447,0,83250
717120,S,6763853,0,83186
717184,S,6764357,0,83122
717248,S,6764903,0,83058
717312,S,6765391,0,82994
717376,S,6765929,0,82930
717440,S,6766469,0,82866
717504,S,6767051,0,82802
717568,S,6767599,0,82738
717632,S,6768127,0,82674
717696,S,6768631,0,82610
717760,S,6769127,0,82546
717824,S,6769559,0,82482
717888,S,6770053,0,82418
717952,S,6770563,0,82354
718016,S,6771091,0,82290
718080,S,6771533,0,82226
718144,S,6772121,0,82162
718208,S,6772673,0,82098
718272,S,6773147,0,82034
718336,S,6773581,0,81970
718400,S,6774101,0,81906
718464,S,6774637,0,81842
718528,S,6775193,0,81778
718592,S,6775693,0,81714
718656,S,6776233,0,81650
718720,S,6776713,0,81586
718784,S,6777217,0,81522
718848,S,6777733,0,81458
718912,S,6778229,0,81394
718976,S,6778661,0,81330
719040,S,6779203,0,81266
719104,S,6779683,0,81202
719168,S,6780217,0,81138
719232,S,6780707,0,81074
719296,S,6781129,0,81010
719360,S,6781667,0,80946
719424,S,6782291,0,80882
719488,S,6782801,0,80818
719552,S,6783241,0,80754
719616,S,6783769,0,80690
719680,S,6784199,0,80626
719744,S,6784711,0,80562
719808,S,6785279,0,80498
719872,S,6785783,0,80434
719936,S,6786341,0,80370
720000,S,6786821,0,80306
720064,S,6787399,0,80242
720128,S,6787849,0,80178
720192,S,6788393,0,80114
720256,S,6788861,0,80050
720320,S,6789373,0,79986
720384,S,6790009,0,79922
720448,S,6790579,0,79858
720512,S,6791111,0,79794
720576,S,6791711,0,79730
720640,S,6792241,0,79666
720704,S,6792739,0,79602
720768,S,6793177,0,79538
720832,S,6793651,0,79474
720896,S,6794243,0,79410
720960,S,6794741,0,79346
721024,S,6795203,0,79282
721088,S,6795721,0,79218
721152,S,6796313,0,79154
721216,S,6796861,0,79090
721280,S,6797293,0,79026
721344,S,6797743,0,78962
721408,S,6798223,0,78898
721472,S,6798719,0,78834
721536,S,6799141,0,78770
721600,S,6799621,0,78706
721664,S,6800099,0,78642
721728,S,6800623,0,78578
721792,S,6801199,0,78514
721856,S,6801757,0,78450
721920,S,6802189,0,78386
721984,S,6802573,0,78322
722048,S,6803051,0,78258
722112,S,6803497,0,78194
722176,S,6804103,0,78130
722240,S,6804571,0,78066
722304,S,6805157,0,78002
722368,S,6805577,0,77938
722432,S,6806077,0,77874
722496,S,6806603,0,77810
722560,S,6807091,0,77746
722624,S,6807589,0,77682
722688,S,6808001,0,77618
722752,S,6808601,0,77554
722816,S,6809203,0,77490
722880,S,6809743,0,77426
722944,S,6810203,0,77362
723008,S,6810673,0,77298
723072,S,6811121,0,77234
723136,S,6811591,0,77170
723200,S,6811967,0,77106
723264,S,6812537,0,77042
723328,S,6813061,0,76978
723392,S,6813593,0,76914
723456,S,6814063,0,76850
723520,S,6814453,0,76786
723584,S,6815041,0,76722
723648,S,6815639,0,76658
723712,S,6816107,0,76594
723776,S,6816613,0,76530
723840,S,6817121,0,76466
723904,S,6817619,0,76402
723968,S,6818113,0,76338
724032,S,6818573,0,76274
724096,S,6818993,0,76210
724160,S,6819481,0,76146
724224,S,6820013,0,76082
724288,S,6820441,0,76018
724352,S,6820991,0,75954
724416,S,6821461,0,75890
724480,S,6821839,0,75826
724544,S,6822481,0,75762
724608,S,6823027,0,75698
724672,S,6823543,0,75634
724736,S,6824161,0,75570
724800,S,6824717,0,75506
724864,S,6825233,0,75442
724928,S,6825737,0,75378
724992,S,6826103,0,75314
725056,S,6826601,0,75250
725120,S,6827087,0,75186
725184,S,6827551,0,75122
725248,S,6828083,0,75058
725312,S,6828607,0,74994
725376,S,6829111,0,74930
725440,S,6829583,0,74866
725504,S,6830093,0,74802
725568,S,6830623,0,74738
725632,S,6831173,0,74674
725696,S,6831631,0,74610
725760,S,6832187,0,74546
725824,S,6832669,0,74482
725888,S,6833083,0,74418
725952,S,6833653,0,74354
726016,S,6834089,0,74290
726080,S,6834617,0,74226
726144,S,6835181,0,74162
726208,S,6835627,0,74098
726272,S,6836243,0,74034
726336,S,6836671,0,73970
726400,S,6837221,0,73906
726464,S,6837697,0,73842
726528,S,6838177,0,73778
726592,S,6838681,0,73714
726656,S,6839233,0,73650
726720,S,6839801,0,73586
726784,S,6840257,0,73522
726848,S,6840793,0,73458
726912,S,6841309,0,73394
726976,S,6841921,0,73330
727040,S,6842281,0,73266
727104,S,6842681,0,73202
727168,S,6843131,0,73138
727232,S,6843593,0,73074
727296,S,6844111,0,73010
727360,S,6844567,0,72946
727424,S,6845087,0,72882
727488,S,6845693,0,72818
727552,S,6846187,0,72754
727616,S,6846611,0,72690
727680,S,6847091,0,72626
727744,S,6847723,0,72562
727808,S,6848269,0,72498
727872,S,6848717,0,72434
727936,S,6849389,0,72370
728000,S,6849881,0,72306
728064,S,6850379,0,72242
728128,S,6850829,0,72178
728192,S,6851333,0,72114
728256,S,6851791,0,72050
728320,S,6852337,0,71986
728384,S,6852799,0,71922
728448,S,6853351,0,71858
728512,S,6853807,0,71794
728576,S,6854249,0,71730
728640,S,6854717,0,71666
728704,S,6855157,0,71602
728768,S,6855659,0,71538
728832,S,6856123,0,71474
728896,S,6856573,0,71410
728960,S,6857093,0,71346
729024,S,6857549,0,71282
729088,S,6858077,0,71218
729152,S,6858647,0,71154
729216,S,6859093,0,71090
729280,S,6859547,0,71026
729344,S,6860023,0,70962
729408,S,6860591,0,70898
729472,S,6861073,0,70834
729536,S,6861493,0,70770
729600,S,6862003,0,70706
729664,S,6862397,0,70642
729728,S,6862859,0,70578
729792,S,6863333,0,70514
729856,S,6863861,0,70450
729920,S,6864259,0,70386
729984,S,6864811,0,70322
730048,S,6865351,0,70258
730112,S,6865769,0,70194
730176,S,6866273,0,70130
730240,S,6866767,0,70066
730304,S,6867139,0,70002
730368,S,6867629,0,69938
730432,S,6868201,0,69874
730496,S,6868699,0,69810
730560,S,6869237,0,69746
730624,S,6869729,0,69682
730688,S,6870263,0,69618
730752,S,6870797,0,69554
730816,S,6871327,0,69490
730880,S,6871913,0,69426
730944,S,6872479,0,69362
731008,S,6872959,0,69298
731072,S,6873371,0,69234
731136,S,6873833,0,69170
731200,S,6874349,0,69106
731264,S,6874871,0,69042
731328,S,6875387,0,68978
731392,S,6875933,0,68914
731456,S,6876329,0,68850
731520,S,6876827,0,68786
731584,S,6877447,0,68722
731648,S,6877921,0,68658
731712,S,6878407,0,68594
731776,S,6878821,0,68530
731840,S,6879361,0,68466
731904,S,6879973,0,68402
731968,S,6880441,0,68338
732032,S,6880931,0,68274
732096,S,6881359,0,68210
732160,S,6881939,0,68146
732224,S,6882439,0,68082
732288,S,6882823,0,68018
732352,S,6883343,0,67954
732416,S,6883763,0,67890
732480,S,6884279,0,67826
732544,S,6884741,0,67762
732608,S,6885217,0,67698
732672,S,6885667,0,67634
732736,S,6886301,0,67570
732800,S,6886771,0,67506
732864,S,6887339,0,67442
732928,S,6887851,0,67378
732992,S,6888389,0,67314
733056,S,6888841,0,67250
733120,S,6889321,0,67186
733184,S,6889793,0,67122
733248,S,6890263,0,67058
733312,S,6890761,0,66994
733376,S,6891289,0,66930
733440,S,6891733,0,66866
733504,S,6892211,0,66802
733568,S,6892651,0,66738
733632,S,6893273,0,66674
733696,S,6893867,0,66610
733760,S,6894323,0,66546
733824,S,6894821,0,66482
733888,S,6895297,0,66418
733952,S,6895771,0,66354
734016,S,6896261,0,66290
734080,S,6896707,0,66226
734144,S,6897299,0,66162
734208,S,6897829,0,66098
734272,S,6898363,0,66034
734336,S,6898891,0,65970
734400,S,6899443,0,65906
734464,S,6899947,0,65842
734528,S,6900499,0,65778
734592,S,6900923,0,65714
734656,S,6901441,0,65650
734720,S,6901907,0,65586
734784,S,6902447,0,65522
734848,S,6902939,0,65458
734912,S,6903439,0,65394
734976,S,6904171,0,65330
735040,S,6904649,0,65266
735104,S,6905167,0,65202
735168,S,6905611,0,65138
735232,S,6906073,0,65074
735296,S,6906577,0,65010
735360,S,6907027,0,64946
735424,S,6907591,0,64882
735488,S,6908101,0,64818
735552,S,6908621,0,64754
735616,S,6909037,0,64690
735680,S,6909493,0,64626
735744,S,6909997,0,64562
735808,S,6910637,0,64498
735872,S,6911087,0,64434
735936,S,6911591,0,64370
736000,S,6912023,0,64306
736064,S,6912613,0,64242
736128,S,6913139,0,64178
736192,S,6913631,0,64114
736256,S,6914101,0,64050
736320,S,6914711,0,63986
736384,S,6915191,0,63922
736448,S,6915817,0,63858
736512,S,6916303,0,63794
736576,S,6916771,0,63730
736640,S,6917297,0,63666
736704,S,6917773,0,63602
736768,S,6918187,0,63538
736832,S,6918577,0,63474
736896,S,6919117,0,63410
736960,S,6919537,0,63346
737024,S,6919981,0,63282
737088,S,6920483,0,63218
737152,S,6921043,0,63154
737216,S,6921527,0,63090
737280,S,6922129,0,63026
737344,S,6922633,0,62962
737408,S,6923047,0,62898
737472,S,6923669,0,62834
737536,S,6924107,0,62770
737600,S,6924641,0,62706
737664,S,6925249,0,62642
737728,S,6925717,0,62578
737792,S,6926209,0,62514
737856,S,6926779,0,62450
737920,S,6927329,0,62386
737984,S,6927871,0,62322
738048,S,6928409,0,62258
738112,S,6928897,0,62194
738176,S,6929437,0,62130
738240,S,6929917,0,62066
738304,S,6930379,0,62002
738368,S,6930779,0,61938
738432,S,6931339,0,61874
738496,S,6931871,0,61810
738560,S,6932411,0,61746
738624,S,6932941,0,61682
738688,S,6933401,0,61618
738752,S,6933853,0,61554
738816,S,6934321,0,61490
738880,S,6934769,0,61426
738944,S,6935239,0,61362
739008,S,6935717,0,61298
739072,S,6936301,0,61234
739136,S,6936751,0,61170
739200,S,6937193,0,61106
739264,S,6937739,0,61042
739328,S,6938207,0,60978
739392,S,6938621,0,60914
739456,S,6939061,0,60850
739520,S,6939623,0,60786
739584,S,6940177,0,60722
739648,S,6940771,0,60658
739712,S,6941203,0,60594
739776,S,6941713,0,60530
739840,S,6942269,0,60466
739904,S,6942721,0,60402
739968,S,6943241,0,60338
740032,S,6943747,0,60274
740096,S,6944263,0,60210
740160,S,6944783,0,60146
740224,S,6945283,0,60082
740288,S,6945803,0,60018
740352,S,6946411,0,59954
740416,S,6946939,0,59890
740480,S,6947329,0,59826
740544,S,6947761,0,59762
740608,S,6948217,0,59698
740672,S,6948647,0,59634
740736,S,6949207,0,59570
740800,S,6949639,0,59506
740864,S,6950221,0,59442
740928,S,6950683,0,59378
740992,S,6951149,0,59314
741056,S,6951563,0,59250
741120,S,6952051,0,59186
741184,S,6952457,0,59122
741248,S,6952987,0,59058
741312,S,6953347,0,58994
741376,S,6953801,0,58930
741440,S,6954307,0,58866
741504,S,6954839,0,58802
741568,S,6955357,0,58738
741632,S,6955813,0,58674
741696,S,6956437,0,58610
741760,S,6956953,0,58546
741824,S,6957491,0,58482
741888,S,6958073,0,58418
741952,S,6958573,0,58354
742016,S,6959257,0,58290
742080,S,6959861,0,58226
742144,S,6960227,0,58162
742208,S,6960739,0,58098
742272,S,6961159,0,58034
742336,S,6961673,0,57970
742400,S,6962167,0,57906
742464,S,6962713,0,57842
742528,S,6963163,0,57778
742592,S,6963611,0,57714
742656,S,6964157,0,57650
742720,S,6964597,0,57586
742784,S,6964931,0,57522
742848,S,6965369,0,57458
742912,S,6965977,0,57394
742976,S,6966551,0,57330
743040,S,6967039,0,57266
743104,S,6967577,0,57202
743168,S,6968023,0,57138
743232,S,6968561,0,57074
743296,S,6969089,0,57010
743360,S,6969673,0,56946
743424,S,6970267,0,56882
743488,S,6970693,0,56818
743552,S,6971219,0,56754
743616,S,6971659,0,56690
743680,S,6972233,0,56626
743744,S,6972739,0,56562
743808,S,6973229,0,56498
743872,S,6973699,0,56434
743936,S,6974179,0,56370
744000,S,6974647,0,56306
744064,S,6975107,0,56242
744128,S,6975583,0,56178
744192,S,6976139,0,56114
744256,S,6976637,0,56050
744320,S,6977207,0,55986
744384,S,6977683,0,55922
744448,S,6978281,0,55858
744512,S,6978841,0,55794
744576,S,6979279,0,55730
744640,S,6979801,0,55666
744704,S,6980269,0,55602
744768,S,6980717,0,55538
744832,S,6981349,0,55474
744896,S,6981847,0,55410
744960,S,6982369,0,55346
745024,S,6982879,0,55282
745088,S,6983377,0,55218
745152,S,6983993,0,55154
745216,S,6984463,0,55090
745280,S,6984983,0,55026
745344,S,6985513,0,54962
745408,S,6986087,0,54898
745472,S,6986543,0,54834
745536,S,6987047,0,54770
745600,S,6987529,0,54706
745664,S,6987971,0,54642
745728,S,6988483,0,54578
745792,S,6989009,0,54514
745856,S,6989459,0,54450
745920,S,6989947,0,54386
745984,S,6990493,0,54322
746048,S,6990913,0,54258
746112,S,6991553,0,54194
746176,S,6991997,0,54130
746240,S,6992549,0,54066
746304,S,6993131,0,54002
746368,S,6993667,0,53938
746432,S,6994159,0,53874
746496,S,6994567,0,53810
746560,S,6995047,0,53746
746624,S,6995501,0,53682
746688,S,6996001,0,53618
746752,S,6996499,0,53554
746816,S,6997097,0,53490
746880,S,6997531,0,53426
746944,S,6998029,0,53362
747008,S,6998447,0,53298
747072,S,6998941,0,53234
747136,S,6999449,0,53170
747200,S,6999997,0,53106
747264,S,7000523,0,53042
747328,S,7001083,0,52978
747392,S,7001587,0,52914
747456,S,7002131,0,52850
747520,S,7002629,0,52786
747584,S,7003103,0,52722
747648,S,7003687,0,52658
747712,S,7004083,0,52594
747776,S,7004603,0,52530
747840,S,7005161,0,52466
747904,S,7005697,0,52402
747968,S,7006201,0,52338
748032,S,7006723,0,52274
748096,S,7007137,0,52210
748160,S,7007579,0,52146
748224,S,7008121,0,52082
748288,S,7008653,0,52018
748352,S,7009217,0,51954
748416,S,7009637,0,51890
748480,S,7010197,0,51826
748544,S,7010659,0,51762
748608,S,7011229,0,51698
748672,S,7011853,0,51634
748736,S,7012363,0,51570
748800,S,7012847,0,51506
748864,S,7013311,0,51442
748928,S,7013899,0,51378
748992,S,7014419,0,51314
749056,S,7014877,0,51250
749120,S,7015507,0,51186
749184,S,7016011,0,51122
749248,S,7016473,0,51058
749312,S,7016921,0,50994
749376,S,7017389,0,50930
749440,S,7017839,0,50866
749504,S,7018351,0,50802
749568,S,7018777,0,50738
749632,S,7019231,0,50674
749696,S,7019801,0,50610
749760,S,7020289,0,50546
749824,S,7020679,0,50482
749888,S,7021249,0,50418
749952,S,7021769,0,50354
750016,S,7022297,0,50290
750080,S,7022831,0,50226
750144,S,7023251,0,50162
750208,S,7023721,0,50098
750272,S,7024301,0,50034
750336,S,7024819,0,49970
750400,S,7025287,0,49906
750464,S,7025791,0,49842
750528,S,7026301,0,49778
750592,S,7026791,0,49714
750656,S,7027333,0,49650
750720,S,7027873,0,49586
750784,S,7028213,0,49522
750848,S,7028657,0,49458
750912,S,7029079,0,49394
750976,S,7029661,0,49330
751040,S,7030117,0,49266
751104,S,7030631,0,49202
751168,S,7031113,0,49138
751232,S,7031533,0,49074
751296,S,7032059,0,49010
751360,S,7032617,0,48946
751424,S,7033151,0,48882
751488,S,7033651,0,48818
751552,S,7034087,0,48754
751616,S,7034563,0,48690
751680,S,7035011,0,48626
751744,S,7035533,0,48562
751808,S,7036021,0,48498
751872,S,7036559,0,48434
751936,S,7037033,0,48370
752000,S,7037587,0,48306
752064,S,7038061,0,48242
752128,S,7038491,0,48178
752192,S,7039027,0,48114
752256,S,7039507,0,48050
752320,S,7039997,0,47986
752384,S,7040549,0,47922
752448,S,7040947,0,47858
752512,S,7041373,0,47794
752576,S,7041899,0,47730
752640,S,7042349,0,47666
752704,S,7042873,0,47602
752768,S,7043401,0,47538
752832,S,7043947,0,47474
752896,S,7044449,0,47410
752960,S,7044889,0,47346
753024,S,7045411,0,47282
753088,S,7045849,0,47218
753152,S,7046387,0,47154
753216,S,7046807,0,47090
753280,S,7047277,0,47026
753344,S,7047713,0,46962
753408,S,7048157,0,46898
753472,S,7048721,0,46834
753536,S,7049297,0,46770
