move,player,x,killed_now,top_live
360640,S,2795567,1,418896
360704,S,2795209,1,418832
360768,S,2794703,1,418768
360832,S,2794243,1,418704
360896,S,2793733,1,418640
360960,S,2793223,1,418576
361024,S,2792771,1,418512
361088,S,2792299,1,418448
361152,S,2791907,1,418384
361216,S,2791483,1,418320
361280,S,2791037,1,418256
361344,S,2790449,1,418192
361408,S,2789951,1,418128
361472,S,2789407,1,418064
361536,S,2788939,1,418000
361600,S,2788393,1,417936
361664,S,2787751,1,417872
361728,S,2787331,1,417808
361792,S,2786909,1,417744
361856,S,2786429,1,417680
361920,S,2785907,1,417616
361984,S,2785483,1,417552
362048,S,2785019,1,417488
362112,S,2784557,1,417424
362176,S,2784137,1,417360
362240,S,2783689,1,417296
362304,S,2783227,1,417232
362368,S,2782757,1,417168
362432,S,2782193,1,417104
362496,S,2781797,1,417040
362560,S,2781293,1,416976
362624,S,2780837,1,416912
362688,S,2780329,1,416848
362752,S,2779807,1,416784
362816,S,2779411,1,416720
362880,S,2778863,1,416656
362944,S,2778323,1,416592
363008,S,2777903,1,416528
363072,S,2777447,1,416464
363136,S,2776987,1,416400
363200,S,2776519,1,416336
363264,S,2775911,1,416272
363328,S,2775449,1,416208
363392,S,2774953,1,416144
363456,S,2774503,1,416080
363520,S,2774063,1,416016
363584,S,2773591,1,415952
363648,S,2773093,1,415888
363712,S,2772629,1,415824
363776,S,2772097,1,415760
363840,S,2771693,1,415696
363904,S,2771213,1,415632
363968,S,2770841,1,415568
364032,S,2770309,1,415504
364096,S,2769619,1,415440
364160,S,2769167,1,415376
364224,S,2768767,1,415312
364288,S,2768329,1,415248
364352,S,2767799,1,415184
364416,S,2767361,1,415120
364480,S,2766931,1,415056
364544,S,2766493,1,414992
364608,S,2765941,1,414928
364672,S,2765473,1,414864
364736,S,2765117,1,414800
364800,S,2764561,1,414736
364864,S,2764033,1,414672
364928,S,2763583,1,414608
364992,S,2763109,1,414544
365056,S,2762593,1,414480
365120,S,2762183,1,414416
365184,S,2761741,1,414352
365248,S,2761279,1,414288
365312,S,2760889,1,414224
365376,S,2760421,1,414160
365440,S,2759951,1,414096
365504,S,2759461,1,414032
365568,S,2759063,1,413968
365632,S,2758531,1,413904
365696,S,2758099,1,413840
365760,S,2757577,1,413776
365824,S,2757119,1,413712
365888,S,2756639,1,413648
365952,S,2756207,1,413584
366016,S,2755759,1,413520
366080,S,2755219,1,413456
366144,S,2754751,1,413392
366208,S,2754203,1,413328
366272,S,2753759,1,413264
366336,S,2753197,1,413200
366400,S,2752669,1,413136
366464,S,2752223,1,413072
366528,S,2751817,1,413008
366592,S,2751349,1,412944
366656,S,2750861,1,412880
366720,S,2750401,1,412816
366784,S,2749907,1,412752
366848,S,2749339,1,412688
366912,S,2748833,1,412624
366976,S,2748287,1,412560
367040,S,2747831,1,412496
367104,S,2747401,1,412432
367168,S,2747021,1,412368
367232,S,2746511,1,412304
367296,S,2746031,1,412240
367360,S,2745503,1,412176
367424,S,2745031,1,412112
367488,S,2744519,1,412048
367552,S,2744051,1,411984
367616,S,2743561,1,411920
367680,S,2742989,1,411856
367744,S,2742653,1,411792
367808,S,2742217,1,411728
367872,S,2741779,1,411664
367936,S,2741303,1,411600
368000,S,2740853,1,411536
368064,S,2740379,1,411472
368128,S,2739931,1,411408
368192,S,2739523,1,411344
368256,S,2739071,1,411280
368320,S,2738539,1,411216
368384,S,2738123,1,411152
368448,S,2737649,1,411088
368512,S,2737103,1,411024
368576,S,2736581,1,410960
368640,S,2736077,1,410896
368704,S,2735527,1,410832
368768,S,2735087,1,410768
368832,S,2734451,1,410704
368896,S,2734009,1,410640
368960,S,2733499,1,410576
369024,S,2733001,1,410512
369088,S,2732501,1,410448
369152,S,2732027,1,410384
369216,S,2731667,1,410320
369280,S,2731163,1,410256
369344,S,2730743,1,410192
369408,S,2730197,1,410128
369472,S,2729653,1,410064
369536,S,2729227,1,410000
369600,S,2728819,1,409936
369664,S,2728351,1,409872
369728,S,2727841,1,409808
369792,S,2727301,1,409744
369856,S,2726837,1,409680
369920,S,2726287,1,409616
369984,S,2725819,1,409552
370048,S,2725279,1,409488
370112,S,2724719,1,409424
370176,S,2724209,1,409360
370240,S,2723779,1,409296
370304,S,2723341,1,409232
370368,S,2722939,1,409168
370432,S,2722417,1,409104
370496,S,2721869,1,409040
370560,S,2721307,1,408976
370624,S,2720843,1,408912
370688,S,2720299,1,408848
370752,S,2719699,1,408784
370816,S,2719307,1,408720
370880,S,2718887,1,408656
370944,S,2718461,1,408592
371008,S,2718109,1,408528
371072,S,2717593,1,408464
371136,S,2717173,1,408400
371200,S,2716739,1,408336
371264,S,2716261,1,408272
371328,S,2715749,1,408208
371392,S,2715337,1,408144
371456,S,2714813,1,408080
371520,S,2714311,1,408016
371584,S,2713939,1,407952
371648,S,2713423,1,407888
371712,S,2712971,1,407824
371776,S,2712491,1,407760
371840,S,2712067,1,407696
371904,S,2711567,1,407632
371968,S,2711057,1,407568
372032,S,2710621,1,407504
372096,S,2710111,1,407440
372160,S,2709659,1,407376
372224,S,2709169,1,407312
372288,S,2708681,1,407248
372352,S,2708291,1,407184
372416,S,2707781,1,407120
372480,S,2707343,1,407056
372544,S,2706857,1,406992
372608,S,2706337,1,406928
372672,S,2705939,1,406864
372736,S,2705419,1,406800
372800,S,2704993,1,406736
372864,S,2704697,1,406672
372928,S,2704157,1,406608
372992,S,2703677,1,406544
373056,S,2703193,1,406480
373120,S,2702701,1,406416
373184,S,2702107,1,406352
373248,S,2701637,1,406288
373312,S,2701177,1,406224
373376,S,2700617,1,406160
373440,S,2700199,1,406096
373504,S,2699743,1,406032
373568,S,2699339,1,405968
373632,S,2698771,1,405904
373696,S,2698277,1,405840
373760,S,2697913,1,405776
373824,S,2697491,1,405712
373888,S,2697007,1,405648
373952,S,2696513,1,405584
374016,S,2696021,1,405520
374080,S,2695597,1,405456
374144,S,2695051,1,405392
374208,S,2694623,1,405328
374272,S,2694173,1,405264
374336,S,2693749,1,405200
374400,S,2693263,1,405136
374464,S,2692787,1,405072
374528,S,2692337,1,405008
374592,S,2691811,1,404944
374656,S,2691317,1,404880
374720,S,2690851,1,404816
374784,S,2690357,1,404752
374848,S,2689979,1,404688
374912,S,2689523,1,404624
374976,S,2689103,1,404560
375040,S,2688667,1,404496
375104,S,2688167,1,404432
375168,S,2687647,1,404368
375232,S,2687213,1,404304
375296,S,2686787,1,404240
375360,S,2686273,1,404176
375424,S,2685757,1,404112
375488,S,2685301,1,404048
375552,S,2684897,1,403984
375616,S,2684389,1,403920
375680,S,2683897,1,403856
375744,S,2683517,1,403792
375808,S,2683013,1,403728
375872,S,2682503,1,403664
375936,S,2682011,1,403600
376000,S,2681521,1,403536
376064,S,2681017,1,403472
376128,S,2680607,1,403408
376192,S,2680091,1,403344
376256,S,2679641,1,403280
376320,S,2679277,1,403216
376384,S,2678747,1,403152
376448,S,2678251,1,403088
376512,S,2677769,1,403024
376576,S,2677217,1,402960
376640,S,2676721,1,402896
376704,S,2676337,1,402832
376768,S,2675863,1,402768
376832,S,2675347,1,402704
376896,S,2675003,1,402640
376960,S,2674513,1,402576
377024,S,2674031,1,402512
377088,S,2673577,1,402448
377152,S,2673137,1,402384
377216,S,2672567,1,402320
377280,S,2672057,1,402256
377344,S,2671649,1,402192
377408,S,2671169,1,402128
377472,S,2670643,1,402064
377536,S,2669987,1,402000
377600,S,2669431,1,401936
377664,S,2668999,1,401872
377728,S,2668433,1,401808
377792,S,2668063,1,401744
377856,S,2667503,1,401680
377920,S,2667031,1,401616
377984,S,2666513,1,401552
378048,S,2665939,1,401488
378112,S,2665433,1,401424
378176,S,2665043,1,401360
378240,S,2664647,1,401296
378304,S,2664229,1,401232
378368,S,2663827,1,401168
378432,S,2663359,1,401104
378496,S,2662813,1,401040
378560,S,2662291,1,400976
378624,S,2661833,1,400912
378688,S,2661371,1,400848
378752,S,2660809,1,400784
378816,S,2660377,1,400720
378880,S,2659841,1,400656
378944,S,2659339,1,400592
379008,S,2658881,1,400528
379072,S,2658457,1,400464
379136,S,2658013,1,400400
379200,S,2657461,1,400336
379264,S,2657071,1,400272
379328,S,2656673,1,400208
379392,S,2656229,1,400144
379456,S,2655803,1,400080
379520,S,2655361,1,400016
379584,S,2654857,1,399952
379648,S,2654447,1,399888
379712,S,2653969,1,399824
379776,S,2653549,1,399760
379840,S,2652997,1,399696
379904,S,2652437,1,399632
379968,S,2651989,1,399568
380032,S,2651569,1,399504
380096,S,2651111,1,399440
380160,S,2650603,1,399376
380224,S,2650163,1,399312
380288,S,2649709,1,399248
380352,S,2649233,1,399184
380416,S,2648707,1,399120
380480,S,2648257,1,399056
380544,S,2647817,1,398992
380608,S,2647363,1,398928
380672,S,2646983,1,398864
380736,S,2646409,1,398800
380800,S,2645893,1,398736
380864,S,2645527,1,398672
380928,S,2645129,1,398608
380992,S,2644627,1,398544
381056,S,2644127,1,398480
381120,S,2643677,1,398416
381184,S,2643241,1,398352
381248,S,2642789,1,398288
381312,S,2642239,1,398224
381376,S,2641777,1,398160
381440,S,2641411,1,398096
381504,S,2640941,1,398032
381568,S,2640509,1,397968
381632,S,2639969,1,397904
381696,S,2639513,1,397840
381760,S,2639083,1,397776
381824,S,2638579,1,397712
381888,S,2638039,1,397648
381952,S,2637541,1,397584
382016,S,2637017,1,397520
382080,S,2636539,1,397456
382144,S,2636063,1,397392
382208,S,2635597,1,397328
382272,S,2635007,1,397264
382336,S,2634551,1,397200
382400,S,2634011,1,397136
382464,S,2633531,1,397072
382528,S,2633173,1,397008
382592,S,2632687,1,396944
382656,S,2632249,1,396880
382720,S,2631887,1,396816
382784,S,2631437,1,396752
382848,S,2631019,1,396688
382912,S,2630539,1,396624
382976,S,2630143,1,396560
383040,S,2629703,1,396496
383104,S,2629261,1,396432
383168,S,2628781,1,396368
383232,S,2628191,1,396304
383296,S,2627759,1,396240
383360,S,2627243,1,396176
383424,S,2626781,1,396112
383488,S,2626277,1,396048
383552,S,2625761,1,395984
383616,S,2625247,1,395920
383680,S,2624771,1,395856
383744,S,2624311,1,395792
383808,S,2623883,1,395728
383872,S,2623409,1,395664
383936,S,2623039,1,395600
384000,S,2622469,1,395536
384064,S,2622031,1,395472
384128,S,2621573,1,395408
384192,S,2621033,1,395344
384256,S,2620493,1,395280
384320,S,2620087,1,395216
384384,S,2619557,1,395152
384448,S,2618953,1,395088
384512,S,2618531,1,395024
384576,S,2618023,1,394960
384640,S,2617519,1,394896
384704,S,2617103,1,394832
384768,S,2616673,1,394768
384832,S,2616179,1,394704
384896,S,2615761,1,394640
384960,S,2615299,1,394576
385024,S,2614811,1,394512
385088,S,2614373,1,394448
385152,S,2613991,1,394384
385216,S,2613601,1,394320
385280,S,2613011,1,394256
385344,S,2612503,1,394192
385408,S,2612123,1,394128
385472,S,2611643,1,394064
385536,S,2611139,1,394000
385600,S,2610721,1,393936
385664,S,2610241,1,393872
385728,S,2609693,1,393808
385792,S,2609267,1,393744
385856,S,2608777,1,393680
385920,S,2608351,1,393616
385984,S,2607827,1,393552
386048,S,2607373,1,393488
386112,S,2606873,1,393424
386176,S,2606353,1,393360
386240,S,2605819,1,393296
386304,S,2605319,1,393232
386368,S,2604839,1,393168
386432,S,2604401,1,393104
386496,S,2603911,1,393040
386560,S,2603441,1,392976
386624,S,2602909,1,392912
386688,S,2602399,1,392848
386752,S,2601943,1,392784
386816,S,2601479,1,392720
386880,S,2600957,1,392656
386944,S,2600453,1,392592
387008,S,2599973,1,392528
387072,S,2599559,1,392464
387136,S,2599039,1,392400
387200,S,2598577,1,392336
387264,S,2598109,1,392272
387328,S,2597603,1,392208
387392,S,2597083,1,392144
387456,S,2596667,1,392080
387520,S,2596229,1,392016
387584,S,2595667,1,391952
387648,S,2595277,1,391888
387712,S,2594869,1,391824
387776,S,2594437,1,391760
387840,S,2593957,1,391696
387904,S,2593453,1,391632
387968,S,2592983,1,391568
388032,S,2592521,1,391504
388096,S,2591969,1,391440
388160,S,2591539,1,391376
388224,S,2591023,1,391312
388288,S,2590457,1,391248
388352,S,2590013,1,391184
388416,S,2589553,1,391120
388480,S,2589127,1,391056
388544,S,2588629,1,390992
388608,S,2588177,1,390928
388672,S,2587751,1,390864
388736,S,2587147,1,390800
388800,S,2586791,1,390736
388864,S,2586293,1,390672
388928,S,2585827,1,390608
388992,S,2585293,1,390544
389056,S,2584853,1,390480
389120,S,2584301,1,390416
389184,S,2583793,1,390352
389248,S,2583391,1,390288
389312,S,2582981,1,390224
389376,S,2582443,1,390160
389440,S,2581991,1,390096
389504,S,2581583,1,390032
389568,S,2581141,1,389968
389632,S,2580737,1,389904
389696,S,2580419,1,389840
389760,S,2579813,1,389776
389824,S,2579341,1,389712
389888,S,2578837,1,389648
389952,S,2578391,1,389584
390016,S,2577919,1,389520
390080,S,2577511,1,389456
390144,S,2577049,1,389392
390208,S,2576633,1,389328
390272,S,2576221,1,389264
390336,S,2575787,1,389200
390400,S,2575301,1,389136
390464,S,2574851,1,389072
390528,S,2574437,1,389008
390592,S,2573983,1,388944
390656,S,2573449,1,388880
390720,S,2572949,1,388816
390784,S,2572487,1,388752
390848,S,2572093,1,388688
390912,S,2571599,1,388624
390976,S,2571067,1,388560
391040,S,2570663,1,388496
391104,S,2570311,1,388432
391168,S,2569751,1,388368
391232,S,2569213,1,388304
391296,S,2568697,1,388240
391360,S,2568263,1,388176
391424,S,2567819,1,388112
391488,S,2567437,1,388048
391552,S,2566931,1,387984
391616,S,2566481,1,387920
391680,S,2566063,1,387856
391744,S,2565461,1,387792
391808,S,2564957,1,387728
391872,S,2564423,1,387664
391936,S,2563937,1,387600
392000,S,2563493,1,387536
392064,S,2563079,1,387472
392128,S,2562589,1,387408
392192,S,2562097,1,387344
392256,S,2561683,1,387280
392320,S,2561201,1,387216
392384,S,2560741,1,387152
392448,S,2560297,1,387088
392512,S,2559829,1,387024
392576,S,2559439,1,386960
392640,S,2558951,1,386896
392704,S,2558429,1,386832
392768,S,2557963,1,386768
392832,S,2557517,1,386704
392896,S,2556997,1,386640
392960,S,2556457,1,386576
393024,S,2555957,1,386512
393088,S,2555459,1,386448
393152,S,2555027,1,386384
393216,S,2554553,1,386320
393280,S,2554129,1,386256
393344,S,2553637,1,386192
393408,S,2553223,1,386128
393472,S,2552729,1,386064
393536,S,2552359,1,386000
393600,S,2551903,1,385936
393664,S,2551429,1,385872
393728,S,2550949,1,385808
393792,S,2550367,1,385744
393856,S,2549863,1,385680
393920,S,2549381,1,385616
393984,S,2548961,1,385552
394048,S,2548547,1,385488
394112,S,2548127,1,385424
394176,S,2547631,1,385360
394240,S,2547037,1,385296
394304,S,2546521,1,385232
394368,S,2546029,1,385168
394432,S,2545573,1,385104
394496,S,2545093,1,385040
394560,S,2544631,1,384976
394624,S,2544221,1,384912
394688,S,2543719,1,384848
394752,S,2543279,1,384784
394816,S,2542759,1,384720
394880,S,2542223,1,384656
394944,S,2541817,1,384592
395008,S,2541289,1,384528
395072,S,2540771,1,384464
395136,S,2540389,1,384400
395200,S,2539661,1,384336
395264,S,2539319,1,384272
395328,S,2538787,1,384208
395392,S,2538421,1,384144
395456,S,2538031,1,384080
395520,S,2537503,1,384016
395584,S,2536903,1,383952
395648,S,2536447,1,383888
395712,S,2535983,1,383824
395776,S,2535413,1,383760
395840,S,2534993,1,383696
395904,S,2534551,1,383632
395968,S,2534101,1,383568
396032,S,2533507,1,383504
396096,S,2533019,1,383440
396160,S,2532493,1,383376
396224,S,2532083,1,383312
396288,S,2531593,1,383248
396352,S,2531101,1,383184
396416,S,2530669,1,383120
396480,S,2530223,1,383056
396544,S,2529827,1,382992
396608,S,2529419,1,382928
396672,S,2529029,1,382864
396736,S,2528599,1,382800
396800,S,2528033,1,382736
396864,S,2527457,1,382672
396928,S,2526971,1,382608
396992,S,2526547,1,382544
397056,S,2526089,1,382480
397120,S,2525557,1,382416
397184,S,2525113,1,382352
397248,S,2524681,1,382288
397312,S,2524261,1,382224
397376,S,2523907,1,382160
397440,S,2523503,1,382096
397504,S,2523043,1,382032
397568,S,2522659,1,381968
397632,S,2522209,1,381904
397696,S,2521711,1,381840
397760,S,2521171,1,381776
397824,S,2520677,1,381712
397888,S,2520241,1,381648
397952,S,2519729,1,381584
398016,S,2519221,1,381520
398080,S,2518877,1,381456
398144,S,2518319,1,381392
398208,S,2517869,1,381328
398272,S,2517283,1,381264
398336,S,2516869,1,381200
398400,S,2516257,1,381136
398464,S,2515651,1,381072
398528,S,2515301,1,381008
398592,S,2514857,1,380944
398656,S,2514331,1,380880
398720,S,2513893,1,380816
398784,S,2513461,1,380752
398848,S,2512999,1,380688
398912,S,2512507,1,380624
398976,S,2512033,1,380560
399040,S,2511581,1,380496
399104,S,2511149,1,380432
399168,S,2510723,1,380368
399232,S,2510227,1,380304
399296,S,2509777,1,380240
399360,S,2509271,1,380176
399424,S,2508769,1,380112
399488,S,2508269,1,380048
399552,S,2507863,1,379984
399616,S,2507303,1,379920
399680,S,2506813,1,379856
399744,S,2506409,1,379792
399808,S,2505863,1,379728
399872,S,2505361,1,379664
399936,S,2504969,1,379600
400000,S,2504543,1,379536
400064,S,2504101,1,379472
400128,S,2503559,1,379408
400192,S,2503147,1,379344
400256,S,2502629,1,379280
400320,S,2502229,1,379216
400384,S,2501819,1,379152
400448,S,2501327,1,379088
400512,S,2500847,1,379024
400576,S,2500339,1,378960
400640,S,3657151,1,378896
400704,S,3656269,1,378832
400768,S,3655397,1,378768
400832,S,3654451,1,378704
400896,S,3653359,1,378640
400960,S,3652447,1,378576
401024,S,3651239,1,378512
401088,S,3650221,1,378448
401152,S,3649193,1,378384
401216,S,3648131,1,378320
401280,S,3647029,1,378256
401344,S,3646067,1,378192
401408,S,3645149,1,378128
401472,S,3644117,1,378064
401536,S,3643147,1,378000
401600,S,3642049,1,377936
401664,S,3641201,1,377872
401728,S,3640223,1,377808
401792,S,3639289,1,377744
401856,S,3638251,1,377680
401920,S,3637297,1,377616
401984,S,3636301,1,377552
402048,S,3635221,1,377488
402112,S,3634219,1,377424
402176,S,3633191,1,377360
402240,S,3632371,1,377296
402304,S,3631343,1,377232
402368,S,3630359,1,377168
402432,S,3629393,1,377104
402496,S,3628453,1,377040
402560,S,3627529,1,376976
402624,S,3626533,1,376912
402688,S,3625649,1,376848
402752,S,3624581,1,376784
402816,S,3623731,1,376720
402880,S,3622763,1,376656
402944,S,3621973,1,376592
403008,S,3621067,1,376528
403072,S,3620093,1,376464
403136,S,3619037,1,376400
403200,S,3618047,1,376336
403264,S,3617153,1,376272
403328,S,3616229,1,376208
403392,S,3615221,1,376144
403456,S,3614227,1,376080
403520,S,3613331,1,376016
403584,S,3612437,1,375952
403648,S,3611513,1,375888
403712,S,3610549,1,375824
403776,S,3609649,1,375760
403840,S,3608797,1,375696
403904,S,3607819,1,375632
403968,S,3606973,1,375568
404032,S,3606011,1,375504
404096,S,3605093,1,375440
404160,S,3604177,1,375376
404224,S,3603227,1,375312
404288,S,3602197,1,375248
404352,S,3601211,1,375184
404416,S,3600419,1,375120
404480,S,3599369,1,375056
404544,S,3598421,1,374992
404608,S,3597487,1,374928
404672,S,3596611,1,374864
404736,S,3595649,1,374800
404800,S,3594733,1,374736
404864,S,3593833,1,374672
404928,S,3592867,1,374608
404992,S,3591733,1,374544
405056,S,3590687,1,374480
405120,S,3589801,1,374416
405184,S,3588769,1,374352
405248,S,3587719,1,374288
405312,S,3586879,1,374224
405376,S,3586021,1,374160
405440,S,3585013,1,374096
405504,S,3584047,1,374032
405568,S,3583103,1,373968
405632,S,3582107,1,373904
405696,S,3581167,1,373840
405760,S,3580261,1,373776
405824,S,3579161,1,373712
405888,S,3578191,1,373648
405952,S,3577159,1,373584
406016,S,3576217,1,373520
406080,S,3575317,1,373456
406144,S,3574253,1,373392
406208,S,3573331,1,373328
406272,S,3572167,1,373264
406336,S,3571181,1,373200
406400,S,3570227,1,373136
406464,S,3569389,1,373072
406528,S,3568259,1,373008
406592,S,3567439,1,372944
406656,S,3566513,1,372880
406720,S,3565537,1,372816
406784,S,3564677,1,372752
406848,S,3563719,1,372688
406912,S,3562789,1,372624
406976,S,3561749,1,372560
407040,S,3560741,1,372496
407104,S,3559741,1,372432
407168,S,3558911,1,372368
407232,S,3557867,1,372304
407296,S,3556877,1,372240
407360,S,3556019,1,372176
407424,S,3555067,1,372112
407488,S,3554147,1,372048
407552,S,3553097,1,371984
407616,S,3552137,1,371920
407680,S,3551173,1,371856
407744,S,3550219,1,371792
407808,S,3549101,1,371728
407872,S,3548081,1,371664
407936,S,3547207,1,371600
408000,S,3546269,1,371536
408064,S,3545281,1,371472
408128,S,3544427,1,371408
408192,S,3543433,1,371344
408256,S,3542423,1,371280
408320,S,3541481,1,371216
408384,S,3540401,1,371152
408448,S,3539483,1,371088
408512,S,3538307,1,371024
408576,S,3537293,1,370960
408640,S,3536257,1,370896
408704,S,3535369,1,370832
408768,S,3534449,1,370768
408832,S,3533533,1,370704
408896,S,3532561,1,370640
408960,S,3531559,1,370576
409024,S,3530729,1,370512
409088,S,3529807,1,370448
409152,S,3528647,1,370384
409216,S,3527803,1,370320
409280,S,3526741,1,370256
409344,S,3525637,1,370192
409408,S,3524611,1,370128
409472,S,3523627,1,370064
409536,S,3522637,1,370000
409600,S,3521543,1,369936
409664,S,3520613,1,369872
409728,S,3519631,1,369808
409792,S,3518759,1,369744
409856,S,3517753,1,369680
409920,S,3516661,1,369616
409984,S,3515597,1,369552
410048,S,3514697,1,369488
410112,S,3513617,1,369424
410176,S,3512759,1,369360
410240,S,3511861,1,369296
410304,S,3511007,1,369232
410368,S,3509981,1,369168
410432,S,3509039,1,369104
410496,S,3508009,1,369040
410560,S,3507059,1,368976
410624,S,3505933,1,368912
410688,S,3505067,1,368848
410752,S,3504043,1,368784
410816,S,3503267,1,368720
410880,S,3502283,1,368656
410944,S,3501331,1,368592
411008,S,3500183,1,368528
411072,S,3499267,1,368464
411136,S,3498307,1,368400
411200,S,3497227,1,368336
411264,S,3496223,1,368272
411328,S,3495179,1,368208
411392,S,3494273,1,368144
411456,S,3493333,1,368080
411520,S,3492407,1,368016
411584,S,3491441,1,367952
411648,S,3490649,1,367888
411712,S,3489587,1,367824
411776,S,3488599,1,367760
411840,S,3487427,1,367696
411904,S,3486563,1,367632
411968,S,3485593,1,367568
412032,S,3484441,1,367504
412096,S,3483577,1,367440
412160,S,3482461,1,367376
412224,S,3481399,1,367312
412288,S,3480487,1,367248
412352,S,3479557,1,367184
412416,S,3478487,1,367120
412480,S,3477541,1,367056
412544,S,3476423,1,366992
412608,S,3475393,1,366928
412672,S,3474329,1,366864
412736,S,3473443,1,366800
412800,S,3472523,1,366736
412864,S,3471539,1,366672
412928,S,3470443,1,366608
412992,S,3469469,1,366544
413056,S,3468547,1,366480
413120,S,3467623,1,366416
413184,S,3466633,1,366352
413248,S,3465727,1,366288
413312,S,3464689,1,366224
413376,S,3463657,1,366160
413440,S,3462743,1,366096
413504,S,3461651,1,366032
413568,S,3460661,1,365968
413632,S,3459641,1,365904
413696,S,3458573,1,365840
413760,S,3457591,1,365776
413824,S,3456637,1,365712
413888,S,3455593,1,365648
413952,S,3454769,1,365584
414016,S,3453761,1,365520
414080,S,3452809,1,365456
414144,S,3451627,1,365392
414208,S,3450659,1,365328
414272,S,3449791,1,365264
414336,S,3448871,1,365200
414400,S,3447947,1,365136
414464,S,3446917,1,365072
414528,S,3445801,1,365008
414592,S,3444899,1,364944
414656,S,3444029,1,364880
414720,S,3443117,1,364816
414784,S,3442141,1,364752
414848,S,3441203,1,364688
414912,S,3440237,1,364624
414976,S,3439339,1,364560
415040,S,3438349,1,364496
415104,S,3437429,1,364432
415168,S,3436561,1,364368
415232,S,3435739,1,364304
415296,S,3434701,1,364240
415360,S,3433691,1,364176
415424,S,3432853,1,364112
415488,S,3431891,1,364048
415552,S,3431009,1,363984
415616,S,3429961,1,363920
415680,S,3428923,1,363856
415744,S,3427933,1,363792
415808,S,3427079,1,363728
415872,S,3426127,1,363664
415936,S,3425131,1,363600
416000,S,3424249,1,363536
416064,S,3423367,1,363472
416128,S,3422267,1,363408
416192,S,3421331,1,363344
416256,S,3420371,1,363280
416320,S,3419413,1,363216
416384,S,3418313,1,363152
416448,S,3417467,1,363088
416512,S,3416503,1,363024
416576,S,3415439,1,362960
416640,S,3414377,1,362896
416704,S,3413507,1,362832
416768,S,3412499,1,362768
416832,S,3411671,1,362704
416896,S,3410789,1,362640
416960,S,3409789,1,362576
417024,S,3408949,1,362512
417088,S,3408023,1,362448
417152,S,3406981,1,362384
417216,S,3405973,1,362320
417280,S,3404887,1,362256
417344,S,3404041,1,362192
417408,S,3403151,1,362128
417472,S,3402277,1,362064
417536,S,3401383,1,362000
417600,S,3400399,1,361936
417664,S,3399443,1,361872
417728,S,3398389,1,361808
417792,S,3397423,1,361744
417856,S,3396493,1,361680
417920,S,3395641,1,361616
417984,S,3394691,1,361552
418048,S,3393721,1,361488
418112,S,3392803,1,361424
418176,S,3391667,1,361360
418240,S,3390703,1,361296
418304,S,3389747,1,361232
418368,S,3388813,1,361168
418432,S,3387803,1,361104
418496,S,3386947,1,361040
418560,S,3386023,1,360976
418624,S,3385079,1,360912
418688,S,3384217,1,360848
418752,S,3383207,1,360784
418816,S,3382237,1,360720
418880,S,3381193,1,360656
418944,S,3380249,1,360592
419008,S,3379177,1,360528
419072,S,3378253,1,360464
419136,S,3377359,1,360400
419200,S,3376537,1,360336
419264,S,3375511,1,360272
419328,S,3374611,1,360208
419392,S,3373627,1,360144
419456,S,3372581,1,360080
419520,S,3371513,1,360016
419584,S,3370639,1,359952
419648,S,3369649,1,359888
419712,S,3368789,1,359824
419776,S,3367829,1,359760
419840,S,3366973,1,359696
419904,S,3365987,1,359632
419968,S,3365233,1,359568
420032,S,3364397,1,359504
420096,S,3363457,1,359440
420160,S,3362327,1,359376
420224,S,3361331,1,359312
420288,S,3360347,1,359248
420352,S,3359383,1,359184
420416,S,3358249,1,359120
420480,S,3357223,1,359056
420544,S,3356149,1,358992
420608,S,3355141,1,358928
420672,S,3354187,1,358864
420736,S,3353201,1,358800
420800,S,3352147,1,358736
420864,S,3351083,1,358672
420928,S,3350161,1,358608
420992,S,3349163,1,358544
421056,S,3348263,1,358480
421120,S,3347341,1,358416
421184,S,3346351,1,358352
421248,S,3345323,1,358288
421312,S,3344371,1,358224
421376,S,3343309,1,358160
421440,S,3342371,1,358096
421504,S,3341419,1,358032
421568,S,3340657,1,357968
421632,S,3339647,1,357904
421696,S,3338767,1,357840
421760,S,3337847,1,357776
421824,S,3336917,1,357712
421888,S,3335807,1,357648
421952,S,3334889,1,357584
422016,S,3333787,1,357520
422080,S,2858806,0,357489
422144,S,2862346,0,357489
422208,S,2865794,0,357489
422272,S,2869234,0,357489
422336,S,2872622,0,357489
422400,S,2876218,0,357489
422464,S,2879854,0,357489
422528,S,2883458,0,357489
422592,S,2887294,0,357489
422656,S,2890934,0,357489
422720,S,2894446,0,357489
422784,S,2898254,0,357489
422848,S,2901722,0,357489
422912,S,2905486,0,357489
422976,S,2909078,0,357489
423040,S,2912246,0,357489
423104,S,2916106,0,357489
423168,S,2920042,0,357489
423232,S,2923402,0,357489
423296,S,2926942,0,357489
423360,S,2930518,0,357489
423424,S,2934002,0,357489
423488,S,2937934,0,357489
423552,S,2941898,0,357489
423616,S,2945374,0,357489
423680,S,2948878,0,357489
423744,S,2952946,0,357489
423808,S,2956246,0,357489
423872,S,2959702,0,357489
423936,S,2963486,0,357489
424000,S,2966846,0,357489
424064,S,2970538,0,357489
424128,S,2974318,0,357489
424192,S,2978042,0,357489
424256,S,2981338,0,357489
424320,S,2984914,0,357489
424384,S,2988382,0,357489
424448,S,2992018,0,357489
